0,-24509.8,0,-24509.8,0, ,,,,,,Bubble C,-5957.74,,Bubble G,-5845.93
2,-15692.98,0.59,-15836.74,0.58, ,,AV offset B,-18552.06,18552.06,,,2859.08,,,2827.13
5,-15453.4,0.61,-15645.07,0.6, ,,AV offset D,-18663.87,18663.87,,,3098.66,,,3018.8
8,-15309.64,0.62,-15501.31,0.61, ,,,,,,,3242.42,,,3162.56
10,-15117.97,0.63,-15357.56,0.62, ,,,C,G,,,3434.09,,,3306.31
13,-14878.39,0.65,-15213.81,0.63, ,,At 80,8082.09,8098.06,,,3673.67,,,3450.06
16,-14734.63,0.66,-15070.06,0.64, ,,AV after 80,19235.28,19272.31643,,,3817.43,,,3593.81
19,-14590.88,0.67,-14974.22,0.64, ,,Max,19486.45,19550.34,,,3961.18,,,3689.65
22,-14447.13,0.68,-14878.39,0.65, ,,Std after 80,920.7375038,898.3520409,,,4104.93,,,3785.48
25,-14351.29,0.68,-14830.47,0.65, ,,,,,,,4200.77,,,3833.4
27,-14255.46,0.69,-14734.63,0.66, ,,,,,,,4296.6,,,3929.24
30,-14207.54,0.69,-14686.71,0.66, ,,,,,,,4344.52,,,3977.16
33,-14159.62,0.7,-14638.8,0.66, ,,,,,,,4392.44,,,4025.07
36,-14111.71,0.7,-14638.8,0.66, ,,,,,,,4440.35,,,4025.07
39,-14063.79,0.7,-14590.88,0.67, ,,,,,,,4488.27,,,4072.99
42,-14063.79,0.7,-14590.88,0.67, ,,,,,,,4488.27,,,4072.99
45,-14063.79,0.7,-14590.88,0.67, ,,,,,,,4488.27,,,4072.99
48,-14063.79,0.7,-14590.88,0.67, ,,,,,,,4488.27,,,4072.99
50,-13967.95,0.71,-14207.54,0.69, ,,,,,,,4584.11,,,4456.33
53,-13584.61,0.74,-13824.2,0.72, ,,,,,,,4967.45,,,4839.67
56,-13249.19,0.76,-13440.86,0.75, ,,,,,,,5302.87,,,5223.01
59,-12865.85,0.78,-13009.6,0.77, ,,,,,,,5686.21,,,5654.27
62,-12530.43,0.81,-12674.18,0.8, ,,,,,,,6021.63,,,5989.69
65,-12195,0.83,-12338.76,0.82, ,,,,,,,6357.06,,,6325.11
68,-12003.34,0.84,-12147.09,0.83, ,,,,,,,6548.72,,,6516.78
70,-11667.91,0.86,-11811.67,0.85, ,,,,,,,6884.15,,,6852.2
73,-11380.41,0.88,-11476.24,0.88, ,,,,,,,7171.65,,,7187.63
76,-11044.98,0.91,-11140.82,0.9, ,,,,,,,7507.08,,,7523.05
79,-10757.48,0.93,-10853.31,0.92, ,,,,,,,7794.58,,,7810.56
82,-10469.97,0.95,-10565.81,0.94, ,,,,,,,8082.09,,,8098.06
92,-9607.46,1,-9607.46,1, ,,,,,,,8944.6,,,9056.41
102,-8744.95,1.06,-8744.95,1.06, ,,,,,,,9807.11,,,9918.92
112,-7978.26,1.11,-7978.26,1.11, ,,,,,,,10573.8,,,10685.61
122,-7355.34,1.15,-7259.5,1.16, ,,,,,,,11196.72,,,11404.37
132,-6684.49,1.2,-6588.66,1.21, ,,,,,,,11867.57,,,12075.21
142,-6109.48,1.24,-5965.73,1.25, ,,,,,,,12442.58,,,12698.14
152,-5630.31,1.27,-5486.55,1.28, ,,,,,,,12921.75,,,13177.32
162,-5103.22,1.31,-5007.38,1.31, ,,,,,,,13448.84,,,13656.49
172,-4671.96,1.34,-4528.2,1.35, ,,,,,,,13880.1,,,14135.67
182,-4240.7,1.36,-4096.95,1.37, ,,,,,,,14311.36,,,14566.92
192,-3857.36,1.39,-3713.61,1.4, ,,,,,,,14694.7,,,14950.26
202,-3521.94,1.41,-3378.18,1.42, ,,,,,,,15030.12,,,15285.69
212,-3186.51,1.44,-3042.76,1.45, ,,,,,,,15365.55,,,15621.11
222,-2899.01,1.45,-2755.26,1.46, ,,,,,,,15653.05,,,15908.61
232,-2611.5,1.47,-2467.75,1.48, ,,,,,,,15940.56,,,16196.12
242,-2371.92,1.49,-2228.16,1.5, ,,,,,,,16180.14,,,16435.71
252,-2084.41,1.51,-1988.58,1.52, ,,,,,,,16467.65,,,16675.29
262,-1892.74,1.52,-1796.91,1.53, ,,,,,,,16659.32,,,16866.96
272,-1701.07,1.54,-1605.24,1.54, ,,,,,,,16850.99,,,17058.63
282,-1557.32,1.55,-1413.57,1.55, ,,,,,,,16994.74,,,17250.3
292,-1365.65,1.56,-1269.81,1.56, ,,,,,,,17186.41,,,17394.06
302,-1173.98,1.57,-1126.06,1.57, ,,,,,,,17378.08,,,17537.81
312,-1078.14,1.58,-982.31,1.58, ,,,,,,,17473.92,,,17681.56
322,-934.39,1.59,-886.47,1.59, ,,,,,,,17617.67,,,17777.4
332,-838.56,1.59,-742.72,1.6, ,,,,,,,17713.5,,,17921.15
342,-742.72,1.6,-694.8,1.6, ,,,,,,,17809.34,,,17969.07
352,-598.97,1.61,-551.05,1.61, ,,,,,,,17953.09,,,18112.82
362,-503.13,1.62,-455.22,1.62, ,,,,,,,18048.93,,,18208.65
372,-407.3,1.62,-407.3,1.62, ,,,,,,,18144.76,,,18256.57
382,-359.38,1.63,-311.46,1.63, ,,,,,,,18192.68,,,18352.41
392,-263.55,1.63,-215.63,1.64, ,,,,,,,18288.51,,,18448.24
402,-215.63,1.64,-167.71,1.64, ,,,,,,,18336.43,,,18496.16
412,-119.79,1.64,-119.79,1.64, ,,,,,,,18432.27,,,18544.08
422,-71.88,1.65,-71.88,1.65, ,,,,,,,18480.18,,,18591.99
432,23.96,1.65,-23.96,1.65, ,,,,,,,18576.02,,,18639.91
442,23.96,1.65,71.88,1.65, ,,,,,,,18576.02,,,18735.75
452,119.79,1.66,71.88,1.65, ,,,,,,,18671.85,,,18735.75
