0,-24509.8,0,-24509.8,0, ,,,,,,Bubble C,-6213.3,,Bubble G,-6149.41
2,-15213.81,0.63,-15309.64,0.62, ,,AV offset B,-18296.5,18296.5,,,3082.69,,,3050.75
5,-15165.89,0.63,-15261.73,0.62, ,,AV offset D,-18360.39,18360.39,,,3130.61,,,3098.66
8,-15117.97,0.63,-15213.81,0.63, ,,,,,,,3178.53,,,3146.58
10,-15070.06,0.64,-15213.81,0.63, ,,,C,G,,,3226.44,,,3146.58
13,-15022.14,0.64,-15165.89,0.63, ,,At 80,9359.88,9567.53,,,3274.36,,,3194.5
16,-15022.14,0.64,-15165.89,0.63, ,,AV after 80,19099.01139,19095.06847,,,3274.36,,,3194.5
19,-14974.22,0.64,-15165.89,0.63, ,,Max,19374.64,19390.62,,,3322.28,,,3194.5
22,-14974.22,0.64,-14974.22,0.64, ,,Std after 80,834.5427773,796.9893626,,,3322.28,,,3386.17
25,-14734.63,0.66,-14734.63,0.66, ,,,,,,,3561.87,,,3625.76
27,-14351.29,0.68,-14303.38,0.69, ,,,,,,,3945.21,,,4057.01
30,-14015.87,0.71,-13920.04,0.71, ,,,,,,,4280.63,,,4440.35
33,-13632.53,0.73,-13536.7,0.74, ,,,,,,,4663.97,,,4823.69
36,-13249.19,0.76,-13201.27,0.76, ,,,,,,,5047.31,,,5159.12
39,-12913.77,0.78,-12817.93,0.79, ,,,,,,,5382.73,,,5542.46
42,-12578.34,0.8,-12482.51,0.81, ,,,,,,,5718.16,,,5877.88
45,-12386.67,0.82,-12290.84,0.82, ,,,,,,,5909.83,,,6069.55
48,-12051.25,0.84,-11955.42,0.85, ,,,,,,,6245.25,,,6404.97
50,-11763.75,0.86,-11620,0.87, ,,,,,,,6532.75,,,6740.39
53,-11428.33,0.88,-11332.49,0.89, ,,,,,,,6868.17,,,7027.9
56,-11140.82,0.9,-10997.07,0.91, ,,,,,,,7155.68,,,7363.32
59,-10853.31,0.92,-10709.56,0.93, ,,,,,,,7443.19,,,7650.83
62,-10565.81,0.94,-10422.06,0.95, ,,,,,,,7730.69,,,7938.33
65,-10278.3,0.96,-10134.55,0.97, ,,,,,,,8018.2,,,8225.84
68,-10134.55,0.97,-9942.88,0.98, ,,,,,,,8161.95,,,8417.51
70,-9847.05,0.99,-9703.29,1, ,,,,,,,8449.45,,,8657.1
73,-9607.46,1,-9463.71,1.01, ,,,,,,,8689.04,,,8896.68
76,-9367.87,1.02,-9176.2,1.03, ,,,,,,,8928.63,,,9184.19
79,-9176.2,1.03,-9032.45,1.04, ,,,,,,,9120.3,,,9327.94
81,-8936.62,1.05,-8792.86,1.06, ,,,,,,,9359.88,,,9567.53
91,-8217.85,1.1,-8026.18,1.11, ,,,,,,,10078.65,,,10334.21
101,-7547.01,1.14,-7307.42,1.16, ,,,,,,,10749.49,,,11052.97
111,-6876.16,1.19,-6684.49,1.2, ,,,,,,,11420.34,,,11675.9
121,-6349.07,1.22,-6157.4,1.24, ,,,,,,,11947.43,,,12202.99
131,-5821.98,1.26,-5582.39,1.27, ,,,,,,,12474.52,,,12778
141,-5342.8,1.29,-5151.13,1.3, ,,,,,,,12953.7,,,13209.26
151,-4911.54,1.32,-4671.96,1.34, ,,,,,,,13384.96,,,13688.43
161,-4480.29,1.35,-4288.62,1.36, ,,,,,,,13816.21,,,14071.77
171,-4096.95,1.37,-3905.28,1.39, ,,,,,,,14199.55,,,14455.11
181,-3761.52,1.4,-3521.94,1.41, ,,,,,,,14534.98,,,14838.45
191,-3426.1,1.42,-3234.43,1.43, ,,,,,,,14870.4,,,15125.96
201,-3138.6,1.44,-2946.93,1.45, ,,,,,,,15157.9,,,15413.46
211,-2851.09,1.46,-2611.5,1.47, ,,,,,,,15445.41,,,15748.89
221,-2563.59,1.48,-2371.92,1.49, ,,,,,,,15732.91,,,15988.47
231,-2371.92,1.49,-2180.25,1.5, ,,,,,,,15924.58,,,16180.14
241,-2084.41,1.51,-1940.66,1.52, ,,,,,,,16212.09,,,16419.73
251,-1892.74,1.52,-1748.99,1.53, ,,,,,,,16403.76,,,16611.4
261,-1701.07,1.54,-1605.24,1.54, ,,,,,,,16595.43,,,16755.15
271,-1557.32,1.55,-1413.57,1.55, ,,,,,,,16739.18,,,16946.82
281,-1365.65,1.56,-1269.81,1.56, ,,,,,,,16930.85,,,17090.58
291,-1221.9,1.57,-1126.06,1.57, ,,,,,,,17074.6,,,17234.33
301,-1078.14,1.58,-982.31,1.58, ,,,,,,,17218.36,,,17378.08
311,-934.39,1.59,-886.47,1.59, ,,,,,,,17362.11,,,17473.92
321,-838.56,1.59,-742.72,1.6, ,,,,,,,17457.94,,,17617.67
331,-742.72,1.6,-646.89,1.61, ,,,,,,,17553.78,,,17713.5
341,-646.89,1.61,-598.97,1.61, ,,,,,,,17649.61,,,17761.42
351,-503.13,1.62,-455.22,1.62, ,,,,,,,17793.37,,,17905.17
361,-407.3,1.62,-407.3,1.62, ,,,,,,,17889.2,,,17953.09
371,-311.46,1.63,-263.55,1.63, ,,,,,,,17985.04,,,18096.84
381,-263.55,1.63,-263.55,1.63, ,,,,,,,18032.95,,,18096.84
391,-215.63,1.64,-215.63,1.64, ,,,,,,,18080.87,,,18144.76
401,-119.79,1.64,-119.79,1.64, ,,,,,,,18176.71,,,18240.6
411,-71.88,1.65,-71.88,1.65, ,,,,,,,18224.62,,,18288.51
421,-23.96,1.65,-23.96,1.65, ,,,,,,,18272.54,,,18336.43
431,71.88,1.65,23.96,1.65, ,,,,,,,18368.38,,,18384.35
441,119.79,1.66,71.88,1.65, ,,,,,,,18416.29,,,18432.27
451,167.71,1.66,119.79,1.66, ,,,,,,,18464.21,,,18480.18
461,167.71,1.66,167.71,1.66, ,,,,,,,18464.21,,,18528.1
471,215.63,1.66,215.63,1.66, ,,,,,,,18512.13,,,18576.02
481,263.55,1.67,215.63,1.66, ,,,,,,,18560.05,,,18576.02
491,311.46,1.67,263.55,1.67, ,,,,,,,18607.96,,,18623.94
501,407.3,1.68,311.46,1.67, ,,,,,,,18703.8,,,18671.85
511,359.38,1.67,311.46,1.67, ,,,,,,,18655.88,,,18671.85
521,407.3,1.68,359.38,1.67, ,,,,,,,18703.8,,,18719.77
531,455.22,1.68,407.3,1.68, ,,,,,,,18751.72,,,18767.69
541,455.22,1.68,407.3,1.68, ,,,,,,,18751.72,,,18767.69
551,503.13,1.68,455.22,1.68, ,,,,,,,18799.63,,,18815.61
561,551.05,1.69,503.13,1.68, ,,,,,,,18847.55,,,18863.52
571,551.05,1.69,503.13,1.68, ,,,,,,,18847.55,,,18863.52
581,598.97,1.69,503.13,1.68, ,,,,,,,18895.47,,,18863.52
591,598.97,1.69,551.05,1.69, ,,,,,,,18895.47,,,18911.44
601,646.89,1.69,551.05,1.69, ,,,,,,,18943.39,,,18911.44
611,598.97,1.69,551.05,1.69, ,,,,,,,18895.47,,,18911.44
621,646.89,1.69,551.05,1.69, ,,,,,,,18943.39,,,18911.44
631,646.89,1.69,551.05,1.69, ,,,,,,,18943.39,,,18911.44
641,694.8,1.7,598.97,1.69, ,,,,,,,18991.3,,,18959.36
651,694.8,1.7,598.97,1.69, ,,,,,,,18991.3,,,18959.36
661,742.72,1.7,598.97,1.69, ,,,,,,,19039.22,,,18959.36
671,742.72,1.7,646.89,1.69, ,,,,,,,19039.22,,,19007.28
681,694.8,1.7,646.89,1.69, ,,,,,,,18991.3,,,19007.28
691,742.72,1.7,646.89,1.69, ,,,,,,,19039.22,,,19007.28
701,742.72,1.7,646.89,1.69, ,,,,,,,19039.22,,,19007.28
711,742.72,1.7,694.8,1.7, ,,,,,,,19039.22,,,19055.19
721,790.64,1.7,694.8,1.7, ,,,,,,,19087.14,,,19055.19
731,790.64,1.7,694.8,1.7, ,,,,,,,19087.14,,,19055.19
741,790.64,1.7,694.8,1.7, ,,,,,,,19087.14,,,19055.19
751,790.64,1.7,694.8,1.7, ,,,,,,,19087.14,,,19055.19
761,790.64,1.7,694.8,1.7, ,,,,,,,19087.14,,,19055.19
771,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
781,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
791,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
801,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
811,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
821,838.56,1.71,790.64,1.7, ,,,,,,,19135.06,,,19151.03
831,886.47,1.71,742.72,1.7, ,,,,,,,19182.97,,,19103.11
841,838.56,1.71,742.72,1.7, ,,,,,,,19135.06,,,19103.11
851,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
861,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
871,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
881,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
891,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
901,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
911,886.47,1.71,790.64,1.7, ,,,,,,,19182.97,,,19151.03
921,934.39,1.71,790.64,1.7, ,,,,,,,19230.89,,,19151.03
931,934.39,1.71,790.64,1.7, ,,,,,,,19230.89,,,19151.03
941,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
951,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
961,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
971,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
981,982.31,1.72,838.56,1.71, ,,,,,,,19278.81,,,19198.95
991,982.31,1.72,838.56,1.71, ,,,,,,,19278.81,,,19198.95
1001,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1011,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1021,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1031,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1041,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1051,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1061,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1071,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1081,934.39,1.71,838.56,1.71, ,,,,,,,19230.89,,,19198.95
1091,982.31,1.72,838.56,1.71, ,,,,,,,19278.81,,,19198.95
1101,934.39,1.71,886.47,1.71, ,,,,,,,19230.89,,,19246.86
1111,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1121,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1131,982.31,1.72,838.56,1.71, ,,,,,,,19278.81,,,19198.95
1141,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1151,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1161,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1171,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1181,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1191,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1201,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1211,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1221,1030.23,1.72,886.47,1.71, ,,,,,,,19326.73,,,19246.86
1231,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1241,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1251,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1261,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1271,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1281,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1291,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1301,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1311,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
1321,982.31,1.72,886.47,1.71, ,,,,,,,19278.81,,,19246.86
