=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.26 17:41:43 =~=~=~=~=~=~=~=~=~=~=~=
1652, 790.64, 1.70, 742.72, 1.70, 
1662, 790.64, 1.70, 646.89, 1.69, 
1672, 790.64, 1.70, 646.89, 1.69, 
1682, 790.64, 1.70, 646.89, 1.69, 
1692, 790.64, 1.70, 646.89, 1.69, 
1702, 790.64, 1.70, 646.89, 1.69, 
1712, 838.56, 1.71, 646.89, 1.69, 
1722, 790.64, 1.70, 646.89, 1.69, 
1732, 790.64, 1.70, 646.89, 1.69, 
1742, 790.64, 1.70, 646.89, 1.69, 
1752, 838.56, 1.71, 646.89, 1.69, 
1762, 790.64, 1.70, 646.89, 1.69, 
1772, 838.56, 1.71, 694.80, 1.70, 
1782, 790.64, 1.70, 646.89, 1.69, 
1792, 790.64, 1.70, 598.97, 1.69, 
1802, 790.64, 1.70, 646.89, 1.69, 
1812, 790.64, 1.70, 646.89, 1.69, 
1822, 790.64, 1.70, 646.89, 1.69, 
1832, 790.64, 1.70, 646.89, 1.69, 
1842, 790.64, 1.70, 646.89, 1.69, 
1852, 790.64, 1.70, 646.89, 1.69, 
1862, 790.64, 1.70, 646.89, 1.69, 
1872, 838.56, 1.71, 646.89, 1.69, 
1882, 790.64, 1.70, 646.89, 1.69, 
1892, 790.64, 1.70, 646.89, 1.69, 
1902, 790.64, 1.70, 646.89, 1.69, 
1912, 838.56, 1.71, 646.89, 1.69, 
1922, 790.64, 1.70, 646.89, 1.69, 
1932, 790.64, 1.70, 646.89, 1.69, 
1942, 838.56, 1.71, 646.89, 1.69, 
1952, 790.64, 1.70, 646.89, 1.69, 
1962, 838.56, 1.71, 598.97, 1.69, 
1972, 838.56, 1.71, 646.89, 1.69, 
1982, 790.64, 1.70, 646.89, 1.69, 
1992, 790.64, 1.70, 646.89, 1.69, 
2002, 838.56, 1.71, 646.89, 1.69, 
2012, 838.56, 1.71, 694.80, 1.70, 
2022, 838.56, 1.71, 646.89, 1.69, 
2032, 790.64, 1.70, 646.89, 1.69, 
2042, 838.56, 1.71, 646.89, 1.69, 
2052, 838.56, 1.71, 646.89, 1.69, 
2062, 838.56, 1.71, 646.89, 1.69, 
2072, 790.64, 1.70, 646.89, 1.69, 
2082, 790.64, 1.70, 646.89, 1.69, 
2092, 838.56, 1.71, 646.89, 1.69, 
2102, 790.64, 1.70, 646.89, 1.69, 
2112, 790.64, 1.70, 646.89, 1.69, 
2122, 838.56, 1.71, 646.89, 1.69, 
2132, 790.64, 1.70, 646.89, 1.69, 
2142, 790.64, 1.70, 646.89, 1.69, 
2152, 838.56, 1.71, 646.89, 1.69, 
2162, 790.64, 1.70, 646.89, 1.69, 
2172, 838.56, 1.71, 646.89, 1.69, 
2182, 838.56, 1.71, 646.89, 1.69, 
2192, 838.56, 1.71, 694.80, 1.70, 
2202, 838.56, 1.71, 646.89, 1.69, 
2212, 838.56, 1.71, 646.89, 1.69, 
2222, 838.56, 1.71, 646.89, 1.69, 
2232, 838.56, 1.71, 646.89, 1.69, 
2242, 790.64, 1.70, 646.89, 1.69, 
2252, 838.56, 1.71, 646.89, 1.69, 
2262, 838.56, 1.71, 646.89, 1.69, 
2272, 838.56, 1.71, 646.89, 1.69, 
2282, 838.56, 1.71, 646.89, 1.69, 
2292, 838.56, 1.71, 694.80, 1.70, 
2302, 838.56, 1.71, 646.89, 1.69, 
2312, 838.56, 1.71, 646.89, 1.69, 
2322, 790.64, 1.70, 694.80, 1.70, 
2332, 790.64, 1.70, 646.89, 1.69, 
2342, 790.64, 1.70, 646.89, 1.69, 
2352, 838.56, 1.71, 646.89, 1.69, 
2362, 790.64, 1.70, 646.89, 1.69, 
2372, 838.56, 1.71, 646.89, 1.69, 
2382, 838.56, 1.71, 646.89, 1.69, 
2392, 838.56, 1.71, 646.89, 1.69, 
2402, 838.56, 1.71, 646.89, 1.69, 
2412, 838.56, 1.71, 646.89, 1.69, 
2422, 838.56, 1.71, 646.89, 1.69, 
2432, 838.56, 1.71, 646.89, 1.69, 
2442, 838.56, 1.71, 646.89, 1.69, 
2452, 838.56, 1.71, 646.89, 1.69, 
2462, 838.56, 1.71, 646.89, 1.69, 
2472, 838.56, 1.71, 646.89, 1.69, 
2482, 838.56, 1.71, 646.89, 1.69, 
2492, 838.56, 1.71, 646.89, 1.69, 
2502, 790.64, 1.70, 646.89, 1.69, 
2512, 838.56, 1.71, 646.89, 1.69, 
2522, 838.56, 1.71, 646.89, 1.69, 
2532, 838.56, 1.71, 646.89, 1.69, 
2542, 838.56, 1.71, 646.89, 1.69, 
2552, 838.56, 1.71, 646.89, 1.69, 
2562, 838.56, 1.71, 694.80, 1.70, 
2572, 838.56, 1.71, 646.89, 1.69, 
2582, 838.56, 1.71, 646.89, 1.69, 
2592, 838.56, 1.71, 694.80, 1.70, 
2602, 790.64, 1.70, 646.89, 1.69, 
2612, 838.56, 1.71, 646.89, 1.69, 
2622, 838.56, 1.71, 742.72, 1.70, 
2632, 838.56, 1.71, 646.89, 1.69, 
2642, 838.56, 1.71, 646.89, 1.69, 
2652, 838.56, 1.71, 646.89, 1.69, 
2662, 838.56, 1.71, 646.89, 1.69, 
2672, 790.64, 1.70, 694.80, 1.70, 
2682, 838.56, 1.71, 646.89, 1.69, 
2692, 838.56, 1.71, 646.89, 1.69, 
2702, 838.56, 1.71, 646.89, 1.69, 
2712, 838.56, 1.71, 646.89, 1.69, 
2722, 886.47, 1.71, 646.89, 1.69, 
2732, 838.56, 1.71, 646.89, 1.69, 
2742, 838.56, 1.71, 646.89, 1.69, 
2752, 838.56, 1.71, 646.89, 1.69, 
2762, 838.56, 1.71, 646.89, 1.69, 
2772, 838.56, 1.71, 646.89, 1.69, 
2782, 838.56, 1.71, 646.89, 1.69, 
2792, 838.56, 1.71, 646.89, 1.69, 
2802, 838.56, 1.71, 646.89, 1.69, 
2812, 838.56, 1.71, 646.89, 1.69, 
2822, 790.64, 1.70, 646.89, 1.69, 
2832, 790.64, 1.70, 646.89, 1.69, 
2842, 838.56, 1.71, 646.89, 1.69, 
2852, 838.56, 1.71, 646.89, 1.69, 
2862, 838.56, 1.71, 646.89, 1.69, 
2872, 838.56, 1.71, 646.89, 1.69, 
2882, 838.56, 1.71, 646.89, 1.69, 
2892, 838.56, 1.71, 646.89, 1.69, 
2902, 838.56, 1.71, 646.89, 1.69, 
2912, 838.56, 1.71, 646.89, 1.69, 
2922, 838.56, 1.71, 646.89, 1.69, 
2932, 838.56, 1.71, 646.89, 1.69, 
2942, 838.56, 1.71, 646.89, 1.69, 
2952, 838.56, 1.71, 646.89, 1.69, 
2962, 838.56, 1.71, 646.89, 1.69, 
2972, 838.56, 1.71, 646.89, 1.69, 
2982, 838.56, 1.71, 646.89, 1.69, 
2992, 838.56, 1.71, 646.89, 1.69, 
3002, 838.56, 1.71, 742.72, 1.70, 
3012, 838.56, 1.71, 646.89, 1.69, 
3022, 838.56, 1.71, 646.89, 1.69, 
3032, 838.56, 1.71, 646.89, 1.69, 
3042, 838.56, 1.71, 646.89, 1.69, 
3052, 838.56, 1.71, 646.89, 1.69, 
3062, 838.56, 1.71, 646.89, 1.69, 
3072, 838.56, 1.71, 646.89, 1.69, 
3082, 838.56, 1.71, 646.89, 1.69, 
3092, 838.56, 1.71, 646.89, 1.69, 
3102, 838.56, 1.71, 646.89, 1.69, 
3112, 838.56, 1.71, 646.89, 1.69, 
3122, 838.56, 1.71, 646.89, 1.69, 
3132, 838.56, 1.71, 646.89, 1.69, 
3142, 838.56, 1.71, 646.89, 1.69, 
3152, 838.56, 1.71, 646.89, 1.69, 
3162, 838.56, 1.71, 646.89, 1.69, 
3172, 838.56, 1.71, 646.89, 1.69, 
3182, 838.56, 1.71, 694.80, 1.70, 
3192, 838.56, 1.71, 646.89, 1.69, 
3202, 838.56, 1.71, 646.89, 1.69, 
3212, 838.56, 1.71, 646.89, 1.69, 
3222, 790.64, 1.70, 646.89, 1.69, 
3232, 838.56, 1.71, 694.80, 1.70, 
3242, 838.56, 1.71, 646.89, 1.69, 
3252, 838.56, 1.71, 646.89, 1.69, 
3262, 838.56, 1.71, 646.89, 1.69, 
3272, 838.56, 1.71, 646.89, 1.69, 
3282, 838.56, 1.71, 646.89, 1.69, 
3292, 838.56, 1.71, 646.89, 1.69, 
3302, 838.56, 1.71, 646.89, 1.69, 
3312, 838.56, 1.71, 646.89, 1.69, 
3322, 838.56, 1.71, 694.80, 1.70, 
3332, 838.56, 1.71, 646.89, 1.69, 
3342, 838.56, 1.71, 646.89, 1.69, 
3352, 838.56, 1.71, 790.64, 1.70, 
3362, 838.56, 1.71, 646.89, 1.69, 
3372, 790.64, 1.70, 646.89, 1.69, 
3382, 838.56, 1.71, 646.89, 1.69, 
3392, 790.64, 1.70, 646.89, 1.69, 
3402, 838.56, 1.71, 646.89, 1.69, 
3412, 790.64, 1.70, 694.80, 1.70, 
3422, 838.56, 1.71, 646.89, 1.69, 
3432, 838.56, 1.71, 646.89, 1.69, 
3442, 838.56, 1.71, 646.89, 1.69, 
3452, 838.56, 1.71, 646.89, 1.69, 
3462, 838.56, 1.71, 646.89, 1.69, 
3472, 838.56, 1.71, 646.89, 1.69, 
3482, 838.56, 1.71, 694.80, 1.70, 
3492, 838.56, 1.71, 646.89, 1.69, 
3502, 838.56, 1.71, 598.97, 1.69, 
3512, 838.56, 1.71, 646.89, 1.69, 
3522, 838.56, 1.71, 646.89, 1.69, 
