=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.26 16:45:36 =~=~=~=~=~=~=~=~=~=~=~=
781, 790.64, 1.70, 694.80, 1.70, 
791, 790.64, 1.70, 646.89, 1.69, 
801, 790.64, 1.70, 646.89, 1.69, 
811, 790.64, 1.70, 694.80, 1.70, 
821, 790.64, 1.70, 694.80, 1.70, 
831, 790.64, 1.70, 694.80, 1.70, 
841, 790.64, 1.70, 694.80, 1.70, 
851, 790.64, 1.70, 742.72, 1.70, 
861, 838.56, 1.71, 694.80, 1.70, 
871, 790.64, 1.70, 694.80, 1.70, 
881, 790.64, 1.70, 694.80, 1.70, 
891, 790.64, 1.70, 694.80, 1.70, 
901, 790.64, 1.70, 694.80, 1.70, 
911, 790.64, 1.70, 694.80, 1.70, 
921, 838.56, 1.71, 694.80, 1.70, 
931, 838.56, 1.71, 694.80, 1.70, 
941, 838.56, 1.71, 742.72, 1.70, 
951, 838.56, 1.71, 694.80, 1.70, 
961, 886.47, 1.71, 742.72, 1.70, 
971, 838.56, 1.71, 742.72, 1.70, 
981, 838.56, 1.71, 742.72, 1.70, 
991, 838.56, 1.71, 742.72, 1.70, 
1001, 838.56, 1.71, 742.72, 1.70, 
1011, 838.56, 1.71, 790.64, 1.70, 
1021, 838.56, 1.71, 742.72, 1.70, 
1031, 886.47, 1.71, 790.64, 1.70, 
1041, 886.47, 1.71, 742.72, 1.70, 
1051, 838.56, 1.71, 790.64, 1.70, 
1061, 886.47, 1.71, 742.72, 1.70, 
1071, 886.47, 1.71, 790.64, 1.70, 
1081, 886.47, 1.71, 742.72, 1.70, 
1091, 886.47, 1.71, 790.64, 1.70, 
1101, 886.47, 1.71, 742.72, 1.70, 
1111, 886.47, 1.71, 742.72, 1.70, 
1121, 886.47, 1.71, 790.64, 1.70, 
1131, 886.47, 1.71, 790.64, 1.70, 
1141, 934.39, 1.71, 790.64, 1.70, 
1151, 886.47, 1.71, 742.72, 1.70, 
1161, 886.47, 1.71, 742.72, 1.70, 
1171, 886.47, 1.71, 742.72, 1.70, 
1181, 886.47, 1.71, 742.72, 1.70, 
1191, 886.47, 1.71, 790.64, 1.70, 
1201, 886.47, 1.71, 790.64, 1.70, 
1211, 838.56, 1.71, 790.64, 1.70, 
1221, 886.47, 1.71, 742.72, 1.70, 
1231, 838.56, 1.71, 742.72, 1.70, 
1241, 838.56, 1.71, 742.72, 1.70, 
1251, 838.56, 1.71, 742.72, 1.70, 
1261, 838.56, 1.71, 742.72, 1.70, 
1271, 838.56, 1.71, 742.72, 1.70, 
1281, 838.56, 1.71, 742.72, 1.70, 
1291, 838.56, 1.71, 742.72, 1.70, 
1301, 886.47, 1.71, 742.72, 1.70, 
1311, 838.56, 1.71, 742.72, 1.70, 
1321, 838.56, 1.71, 742.72, 1.70, 
1331, 838.56, 1.71, 790.64, 1.70, 
1341, 838.56, 1.71, 742.72, 1.70, 
1351, 838.56, 1.71, 742.72, 1.70, 
1361, 838.56, 1.71, 742.72, 1.70, 
1371, 838.56, 1.71, 742.72, 1.70, 
1381, 838.56, 1.71, 742.72, 1.70, 
1391, 838.56, 1.71, 790.64, 1.70, 
1401, 838.56, 1.71, 790.64, 1.70, 
1411, 838.56, 1.71, 742.72, 1.70, 
1421, 838.56, 1.71, 742.72, 1.70, 
1431, 838.56, 1.71, 742.72, 1.70, 
1441, 838.56, 1.71, 742.72, 1.70, 
1451, 838.56, 1.71, 742.72, 1.70, 
1461, 838.56, 1.71, 790.64, 1.70, 
1471, 838.56, 1.71, 742.72, 1.70, 
1481, 838.56, 1.71, 790.64, 1.70, 
1491, 838.56, 1.71, 742.72, 1.70, 
1501, 838.56, 1.71, 742.72, 1.70, 
1511, 838.56, 1.71, 742.72, 1.70, 
1521, 886.47, 1.71, 742.72, 1.70, 
1531, 838.56, 1.71, 742.72, 1.70, 
1541, 838.56, 1.71, 742.72, 1.70, 
1551, 838.56, 1.71, 838.56, 1.71, 
1561, 886.47, 1.71, 742.72, 1.70, 
1571, 838.56, 1.71, 790.64, 1.70, 
1581, 838.56, 1.71, 790.64, 1.70, 
1591, 886.47, 1.71, 742.72, 1.70, 
1601, 838.56, 1.71, 790.64, 1.70, 
1611, 838.56, 1.71, 742.72, 1.70, 
1621, 838.56, 1.71, 742.72, 1.70, 
1631, 838.56, 1.71, 742.72, 1.70, 
1641, 838.56, 1.71, 742.72, 1.70, 
1651, 886.47, 1.71, 790.64, 1.70, 
1661, 838.56, 1.71, 742.72, 1.70, 
1671, 838.56, 1.71, 790.64, 1.70, 
1681, 838.56, 1.71, 790.64, 1.70, 
1691, 838.56, 1.71, 742.72, 1.70, 
1701, 838.56, 1.71, 742.72, 1.70, 
1711, 838.56, 1.71, 742.72, 1.70, 
1721, 838.56, 1.71, 742.72, 1.70, 
1731, 838.56, 1.71, 742.72, 1.70, 
1741, 886.47, 1.71, 790.64, 1.70, 
1751, 838.56, 1.71, 790.64, 1.70, 
1761, 886.47, 1.71, 790.64, 1.70, 
1771, 838.56, 1.71, 790.64, 1.70, 
1781, 838.56, 1.71, 790.64, 1.70, 
1791, 838.56, 1.71, 790.64, 1.70, 
1801, 838.56, 1.71, 742.72, 1.70, 
1811, 838.56, 1.71, 790.64, 1.70, 
1821, 838.56, 1.71, 790.64, 1.70, 
1831, 838.56, 1.71, 790.64, 1.70, 
1841, 886.47, 1.71, 790.64, 1.70, 
1851, 838.56, 1.71, 742.72, 1.70, 
1861, 838.56, 1.71, 790.64, 1.70, 
1871, 838.56, 1.71, 790.64, 1.70, 
1881, 838.56, 1.71, 742.72, 1.70, 
1891, 838.56, 1.71, 790.64, 1.70, 
1901, 838.56, 1.71, 742.72, 1.70, 
1911, 838.56, 1.71, 790.64, 1.70, 
1921, 838.56, 1.71, 790.64, 1.70, 
1931, 838.56, 1.71, 790.64, 1.70, 
1941, 838.56, 1.71, 790.64, 1.70, 
1951, 838.56, 1.71, 790.64, 1.70, 
1961, 838.56, 1.71, 790.64, 1.70, 
1971, 838.56, 1.71, 742.72, 1.70, 
1981, 838.56, 1.71, 790.64, 1.70, 
1991, 838.56, 1.71, 742.72, 1.70, 
2001, 838.56, 1.71, 790.64, 1.70, 
2011, 838.56, 1.71, 742.72, 1.70, 
2021, 838.56, 1.71, 790.64, 1.70, 
2031, 886.47, 1.71, 790.64, 1.70, 
2041, 886.47, 1.71, 790.64, 1.70, 
2051, 838.56, 1.71, 742.72, 1.70, 
2061, 838.56, 1.71, 790.64, 1.70, 
2071, 838.56, 1.71, 790.64, 1.70, 
2081, 838.56, 1.71, 790.64, 1.70, 
2091, 838.56, 1.71, 742.72, 1.70, 
2101, 838.56, 1.71, 742.72, 1.70, 
2111, 838.56, 1.71, 790.64, 1.70, 
2121, 838.56, 1.71, 790.64, 1.70, 
2131, 886.47, 1.71, 742.72, 1.70, 
2141, 886.47, 1.71, 838.56, 1.71, 
2151, 838.56, 1.71, 790.64, 1.70, 
2161, 838.56, 1.71, 790.64, 1.70, 
2171, 838.56, 1.71, 790.64, 1.70, 
2181, 886.47, 1.71, 790.64, 1.70, 
2191, 838.56, 1.71, 742.72, 1.70, 
2201, 838.56, 1.71, 790.64, 1.70, 
2211, 838.56, 1.71, 742.72, 1.70, 
2221, 838.56, 1.71, 790.64, 1.70, 
2231, 838.56, 1.71, 790.64, 1.70, 
2241, 838.56, 1.71, 790.64, 1.70, 
2251, 838.56, 1.71, 838.56, 1.71, 
2261, 838.56, 1.71, 790.64, 1.70, 
2271, 838.56, 1.71, 790.64, 1.70, 
2281, 838.56, 1.71, 790.64, 1.70, 
2291, 838.56, 1.71, 790.64, 1.70, 
2301, 886.47, 1.71, 790.64, 1.70, 
2311, 838.56, 1.71, 790.64, 1.70, 
2321, 838.56, 1.71, 790.64, 1.70, 
2331, 886.47, 1.71, 742.72, 1.70, 
2341, 838.56, 1.71, 790.64, 1.70, 
2351, 838.56, 1.71, 790.64, 1.70, 
2361, 886.47, 1.71, 790.64, 1.70, 
2371, 886.47, 1.71, 790.64, 1.70, 
2381, 838.56, 1.71, 790.64, 1.70, 
2391, 838.56, 1.71, 790.64, 1.70, 
2401, 886.47, 1.71, 790.64, 1.70, 
2411, 838.56, 1.71, 790.64, 1.70, 
2421, 886.47, 1.71, 790.64, 1.70, 
2431, 838.56, 1.71, 790.64, 1.70, 
2441, 838.56, 1.71, 742.72, 1.70, 
2451, 886.47, 1.71, 742.72, 1.70, 
2461, 886.47, 1.71, 790.64, 1.70, 
2471, 838.56, 1.71, 742.72, 1.70, 
2481, 886.47, 1.71, 790.64, 1.70, 
2491, 886.47, 1.71, 790.64, 1.70, 
2501, 838.56, 1.71, 790.64, 1.70, 
2511, 838.56, 1.71, 790.64, 1.70, 
2521, 838.56, 1.71, 790.64, 1.70, 
2531, 886.47, 1.71, 790.64, 1.70, 
2541, 838.56, 1.71, 790.64, 1.70, 
2551, 886.47, 1.71, 790.64, 1.70, 
2561, 886.47, 1.71, 790.64, 1.70, 
2571, 886.47, 1.71, 790.64, 1.70, 
2581, 838.56, 1.71, 790.64, 1.70, 
2591, 838.56, 1.71, 790.64, 1.70, 
2601, 886.47, 1.71, 790.64, 1.70, 
2611, 838.56, 1.71, 790.64, 1.70, 
2621, 838.56, 1.71, 742.72, 1.70, 
2631, 838.56, 1.71, 790.64, 1.70, 
2641, 838.56, 1.71, 790.64, 1.70, 
2651, 838.56, 1.71, 790.64, 1.70, 
2661, 838.56, 1.71, 790.64, 1.70, 
2671, 886.47, 1.71, 790.64, 1.70, 
2681, 886.47, 1.71, 790.64, 1.70, 
2691, 838.56, 1.71, 742.72, 1.70, 
2701, 838.56, 1.71, 790.64, 1.70, 
2711, 838.56, 1.71, 790.64, 1.70, 
2721, 838.56, 1.71, 790.64, 1.70, 
2731, 838.56, 1.71, 790.64, 1.70, 
2741, 838.56, 1.71, 790.64, 1.70, 
2751, 886.47, 1.71, 790.64, 1.70, 
2761, 838.56, 1.71, 790.64, 1.70, 
2771, 838.56, 1.71, 742.72, 1.70, 
2781, 838.56, 1.71, 742.72, 1.70, 
2791, 838.56, 1.71, 790.64, 1.70, 
2801, 838.56, 1.71, 790.64, 1.70, 
2811, 886.47, 1.71, 790.64, 1.70, 
2821, 886.47, 1.71, 790.64, 1.70, 
2831, 838.56, 1.71, 790.64, 1.70, 
2841, 838.56, 1.71, 790.64, 1.70, 
2851, 838.56, 1.71, 790.64, 1.70, 
2861, 838.56, 1.71, 742.72, 1.70, 
2871, 838.56, 1.71, 742.72, 1.70, 
2881, 838.56, 1.71, 790.64, 1.70, 
2891, 838.56, 1.71, 790.64, 1.70, 
2901, 886.47, 1.71, 790.64, 1.70, 
2911, 886.47, 1.71, 790.64, 1.70, 
2921, 838.56, 1.71, 790.64, 1.70, 
2931, 838.56, 1.71, 790.64, 1.70, 
2941, 838.56, 1.71, 790.64, 1.70, 
2951, 838.56, 1.71, 790.64, 1.70, 
2961, 838.56, 1.71, 790.64, 1.70, 
2971, 886.47, 1.71, 790.64, 1.70, 
2981, 838.56, 1.71, 790.64, 1.70, 
2991, 838.56, 1.71, 790.64, 1.70, 
3001, 838.56, 1.71, 790.64, 1.70, 
3011, 886.47, 1.71, 790.64, 1.70, 
3021, 838.56, 1.71, 742.72, 1.70, 
3031, 886.47, 1.71, 790.64, 1.70, 
3041, 838.56, 1.71, 790.64, 1.70, 
3051, 838.56, 1.71, 742.72, 1.70, 
3061, 838.56, 1.71, 790.64, 1.70, 
3071, 886.47, 1.71, 790.64, 1.70, 
3081, 886.47, 1.71, 790.64, 1.70, 
3091, 886.47, 1.71, 790.64, 1.70, 
3101, 838.56, 1.71, 790.64, 1.70, 
3111, 838.56, 1.71, 790.64, 1.70, 
3121, 838.56, 1.71, 790.64, 1.70, 
3131, 838.56, 1.71, 790.64, 1.70, 
3141, 886.47, 1.71, 790.64, 1.70, 
3151, 838.56, 1.71, 742.72, 1.70, 
3161, 886.47, 1.71, 790.64, 1.70, 
3171, 838.56, 1.71, 742.72, 1.70, 
3181, 838.56, 1.71, 790.64, 1.70, 
3191, 838.56, 1.71, 790.64, 1.70, 
3201, 886.47, 1.71, 790.64, 1.70, 
3211, 838.56, 1.71, 790.64, 1.70, 
3221, 886.47, 1.71, 790.64, 1.70, 
3231, 838.56, 1.71, 790.64, 1.70, 
3241, 838.56, 1.71, 790.64, 1.70, 
3251, 838.56, 1.71, 742.72, 1.70, 
3261, 886.47, 1.71, 790.64, 1.70, 
3271, 886.47, 1.71, 790.64, 1.70, 
3281, 886.47, 1.71, 790.64, 1.70, 
3291, 886.47, 1.71, 790.64, 1.70, 
3301, 838.56, 1.71, 742.72, 1.70, 
3311, 838.56, 1.71, 790.64, 1.70, 
3321, 838.56, 1.71, 790.64, 1.70, 
3331, 886.47, 1.71, 790.64, 1.70, 
3341, 838.56, 1.71, 742.72, 1.70, 
3351, 886.47, 1.71, 790.64, 1.70, 
3361, 838.56, 1.71, 790.64, 1.70, 
3371, 886.47, 1.71, 790.64, 1.70, 
3381, 886.47, 1.71, 790.64, 1.70, 
3391, 886.47, 1.71, 790.64, 1.70, 
3401, 886.47, 1.71, 790.64, 1.70, 
3411, 886.47, 1.71, 790.64, 1.70, 
3421, 886.47, 1.71, 790.64, 1.70, 
3431, 886.47, 1.71, 790.64, 1.70, 
3441, 838.56, 1.71, 790.64, 1.70, 
3451, 886.47, 1.71, 790.64, 1.70, 
3461, 886.47, 1.71, 790.64, 1.70, 
3471, 886.47, 1.71, 790.64, 1.70, 
3481, 886.47, 1.71, 790.64, 1.70, 
3491, 886.47, 1.71, 790.64, 1.70, 
3501, 838.56, 1.71, 790.64, 1.70, 
3511, 838.56, 1.71, 790.64, 1.70, 
3521, 886.47, 1.71, 790.64, 1.70, 
3531, 838.56, 1.71, 838.56, 1.71, 
3541, 886.47, 1.71, 742.72, 1.70, 
3551, 886.47, 1.71, 790.64, 1.70, 
3561, 886.47, 1.71, 790.64, 1.70, 
3571, 886.47, 1.71, 790.64, 1.70, 
3581, 886.47, 1.71, 790.64, 1.70, 
3591, 886.47, 1.71, 790.64, 1.70, 
3601, 838.56, 1.71, 790.64, 1.70, 
3611, 886.47, 1.71, 790.64, 1.70, 
3621, 886.47, 1.71, 790.64, 1.70, 
3631, 886.47, 1.71, 790.64, 1.70, 
3641, 886.47, 1.71, 790.64, 1.70, 
3651, 886.47, 1.71, 790.64, 1.70, 
3661, 886.47, 1.71, 790.64, 1.70, 
3671, 886.47, 1.71, 790.64, 1.70, 
3681, 838.56, 1.71, 790.64, 1.70, 
3691, 886.47, 1.71, 790.64, 1.70, 
3701, 838.56, 1.71, 790.64, 1.70, 
3711, 886.47, 1.71, 790.64, 1.70, 
3721, 838.56, 1.71, 790.64, 1.70, 
3731, 838.56, 1.71, 790.64, 1.70, 
3741, 838.56, 1.71, 790.64, 1.70, 
3751, 886.47, 1.71, 790.64, 1.70, 
3761, 886.47, 1.71, 790.64, 1.70, 
3771, 886.47, 1.71, 790.64, 1.70, 
3781, 838.56, 1.71, 790.64, 1.70, 
3791, 886.47, 1.71, 790.64, 1.70, 
3801, 838.56, 1.71, 790.64, 1.70, 
3811, 886.47, 1.71, 790.64, 1.70, 
3821, 886.47, 1.71, 790.64, 1.70, 
3831, 886.47, 1.71, 790.64, 1.70, 
3841, 886.47, 1.71, 790.64, 1.70, 
3851, 886.47, 1.71, 790.64, 1.70, 
3861, 886.47, 1.71, 790.64, 1.70, 
3871, 886.47, 1.71, 790.64, 1.70, 
3881, 886.47, 1.71, 790.64, 1.70, 
3891, 886.47, 1.71, 790.64, 1.70, 
3901, 886.47, 1.71, 790.64, 1.70, 
3911, 886.47, 1.71, 790.64, 1.70, 
3921, 886.47, 1.71, 790.64, 1.70, 
3931, 886.47, 1.71, 742.72, 1.70, 
3941, 886.47, 1.71, 790.64, 1.70, 
3951, 838.56, 1.71, 790.64, 1.70, 
3961, 838.56, 1.71, 742.72, 1.70, 
3971, 886.47, 1.71, 790.64, 1.70, 
3981, 838.56, 1.71, 790.64, 1.70, 
3991, 886.47, 1.71, 790.64, 1.70, 
4001, 886.47, 1.71, 790.64, 1.70, 
4011, 886.47, 1.71, 742.72, 1.70, 
4021, 838.56, 1.71, 790.64, 1.70, 
4031, 838.56, 1.71, 790.64, 1.70, 
4041, 838.56, 1.71, 790.64, 1.70, 
4051, 886.47, 1.71, 790.64, 1.70, 
4061, 886.47, 1.71, 790.64, 1.70, 
4071, 838.56, 1.71, 790.64, 1.70, 
4081, 838.56, 1.71, 790.64, 1.70, 
4091, 886.47, 1.71, 790.64, 1.70, 
4101, 886.47, 1.71, 790.64, 1.70, 
4111, 886.47, 1.71, 790.64, 1.70, 
4121, 886.47, 1.71, 790.64, 1.70, 
4131, 886.47, 1.71, 790.64, 1.70, 
4141, 838.56, 1.71, 790.64, 1.70, 
4151, 886.47, 1.71, 790.64, 1.70, 
4161, 886.47, 1.71, 790.64, 1.70, 
4171, 886.47, 1.71, 742.72, 1.70, 
4181, 838.56, 1.71, 790.64, 1.70, 
4191, 886.47, 1.71, 790.64, 1.70, 
4201, 886.47, 1.71, 790.64, 1.70, 
4211, 886.47, 1.71, 790.64, 1.70, 
4221, 838.56, 1.71, 790.64, 1.70, 
4231, 886.47, 1.71, 790.64, 1.70, 
4241, 886.47, 1.71, 790.64, 1.70, 
4251, 886.47, 1.71, 790.64, 1.70, 
4261, 838.56, 1.71, 790.64, 1.70, 
4271, 838.56, 1.71, 790.64, 1.70, 
4281, 838.56, 1.71, 790.64, 1.70, 
4291, 886.47, 1.71, 790.64, 1.70, 
4301, 886.47, 1.71, 838.56, 1.71, 
4311, 838.56, 1.71, 790.64, 1.70, 
4321, 886.47, 1.71, 742.72, 1.70, 
4331, 886.47, 1.71, 790.64, 1.70, 
4341, 838.56, 1.71, 790.64, 1.70, 
4351, 838.56, 1.71, 790.64, 1.70, 
4361, 886.47, 1.71, 790.64, 1.70, 
4371, 838.56, 1.71, 790.64, 1.70, 
4381, 886.47, 1.71, 790.64, 1.70, 
4391, 838.56, 1.71, 790.64, 1.70, 
4401, 838.56, 1.71, 790.64, 1.70, 
4411, 838.56, 1.71, 790.64, 1.70, 
4421, 838.56, 1.71, 790.64, 1.70, 
4431, 886.47, 1.71, 790.64, 1.70, 
4441, 838.56, 1.71, 838.56, 1.71, 
4451, 838.56, 1.71, 790.64, 1.70, 
4461, 838.56, 1.71, 790.64, 1.70, 
4471, 886.47, 1.71, 742.72, 1.70, 
4481, 886.47, 1.71, 790.64, 1.70, 
4491, 886.47, 1.71, 790.64, 1.70, 
4501, 838.56, 1.71, 742.72, 1.70, 
4511, 838.56, 1.71, 790.64, 1.70, 
4521, 838.56, 1.71, 790.64, 1.70, 
4531, 838.56, 1.71, 790.64, 1.70, 
4541, 886.47, 1.71, 790.64, 1.70, 
4551, 886.47, 1.71, 790.64, 1.70, 
4561, 886.47, 1.71, 790.64, 1.70, 
4571, 838.56, 1.71, 790.64, 1.70, 
4581, 838.56, 1.71, 790.64, 1.70, 
4591, 838.56, 1.71, 790.64, 1.70, 
4601, 838.56, 1.71, 790.64, 1.70, 
4611, 886.47, 1.71, 790.64, 1.70, 
4621, 838.56, 1.71, 790.64, 1.70, 
4631, 838.56, 1.71, 790.64, 1.70, 
4641, 886.47, 1.71, 790.64, 1.70, 
4651, 886.47, 1.71, 790.64, 1.70, 
4661, 838.56, 1.71, 790.64, 1.70, 
4671, 838.56, 1.71, 790.64, 1.70, 
4681, 886.47, 1.71, 790.64, 1.70, 
4691, 886.47, 1.71, 790.64, 1.70, 
4701, 886.47, 1.71, 790.64, 1.70, 
4711, 838.56, 1.71, 790.64, 1.70, 
4721, 886.47, 1.71, 790.64, 1.70, 
4731, 838.56, 1.71, 790.64, 1.70, 
4741, 886.47, 1.71, 790.64, 1.70, 
4751, 838.56, 1.71, 790.64, 1.70, 
4761, 838.56, 1.71, 790.64, 1.70, 
4771, 838.56, 1.71, 790.64, 1.70, 
4781, 886.47, 1.71, 790.64, 1.70, 
4791, 838.56, 1.71, 790.64, 1.70, 
4801, 838.56, 1.71, 790.64, 1.70, 
4811, 886.47, 1.71, 790.64, 1.70, 
4821, 886.47, 1.71, 790.64, 1.70, 
4831, 838.56, 1.71, 790.64, 1.70, 
4841, 886.47, 1.71, 790.64, 1.70, 
4851, 838.56, 1.71, 742.72, 1.70, 
4861, 838.56, 1.71, 790.64, 1.70, 
4871, 886.47, 1.71, 790.64, 1.70, 
4881, 838.56, 1.71, 790.64, 1.70, 
4891, 838.56, 1.71, 790.64, 1.70, 
4901, 838.56, 1.71, 790.64, 1.70, 
4911, 838.56, 1.71, 790.64, 1.70, 
4921, 886.47, 1.71, 790.64, 1.70, 
4931, 838.56, 1.71, 790.64, 1.70, 
4941, 838.56, 1.71, 790.64, 1.70, 
4951, 838.56, 1.71, 790.64, 1.70, 
4961, 886.47, 1.71, 790.64, 1.70, 
4971, 886.47, 1.71, 790.64, 1.70, 
4981, 838.56, 1.71, 742.72, 1.70, 
4991, 886.47, 1.71, 790.64, 1.70, 
5001, 886.47, 1.71, 790.64, 1.70, 
5011, 838.56, 1.71, 790.64, 1.70, 
5021, 838.56, 1.71, 790.64, 1.70, 
5031, 838.56, 1.71, 838.56, 1.71, 
5041, 838.56, 1.71, 742.72, 1.70, 
5051, 838.56, 1.71, 790.64, 1.70, 
5061, 838.56, 1.71, 742.72, 1.70, 
5071, 838.56, 1.71, 742.72, 1.70, 
5081, 886.47, 1.71, 790.64, 1.70, 
5091, 886.47, 1.71, 742.72, 1.70, 
5101, 838.56, 1.71, 790.64, 1.70, 
5111, 886.47, 1.71, 790.64, 1.70, 
5121, 838.56, 1.71, 790.64, 1.70, 
5131, 838.56, 1.71, 790.64, 1.70, 
5141, 838.56, 1.71, 790.64, 1.70, 
5151, 838.56, 1.71, 790.64, 1.70, 
5161, 838.56, 1.71, 790.64, 1.70, 
5171, 886.47, 1.71, 790.64, 1.70, 
5181, 886.47, 1.71, 790.64, 1.70, 
5191, 886.47, 1.71, 790.64, 1.70, 
5201, 838.56, 1.71, 790.64, 1.70, 
5211, 838.56, 1.71, 742.72, 1.70, 
5221, 838.56, 1.71, 742.72, 1.70, 
5231, 838.56, 1.71, 790.64, 1.70, 
5241, 838.56, 1.71, 742.72, 1.70, 
5251, 886.47, 1.71, 742.72, 1.70, 
5261, 886.47, 1.71, 790.64, 1.70, 
5271, 838.56, 1.71, 790.64, 1.70, 
5281, 838.56, 1.71, 790.64, 1.70, 
5291, 838.56, 1.71, 790.64, 1.70, 
5301, 838.56, 1.71, 790.64, 1.70, 
