0,-24509.8,0,-24509.8,0, ,,,,,,B w/ offset values,-5877.876667,,D w/ offset values,-5813.99
2,-15836.74,0.58,-15884.65,0.58, ,,AV offset B,-18631.92333,18631.92333,,Bubble A,2795.183333,,Bubble D,2811.16
5,-15549.23,0.6,-15692.98,0.59, ,,AV offset D,-18695.81,18695.81,,,3082.693333,,,3002.83
8,-15405.48,0.61,-15597.15,0.6, ,,,,,,,3226.443333,,,3098.66
10,-15165.89,0.63,-15405.48,0.61, ,,,A,D,,,3466.033333,,,3290.33
13,-14974.22,0.64,-15309.64,0.62, ,,AV after 80,19265.92077,19168.51781,,,3657.703333,,,3386.17
16,-14782.55,0.65,-15165.89,0.63, ,,Std after 80,923.0840489,888.0472155,,,3849.373333,,,3529.92
19,-14638.8,0.66,-15070.06,0.64, ,,Max,19470.48333,19438.53,,,3993.123333,,,3625.75
22,-14542.96,0.67,-14974.22,0.64, ,,,,,,,4088.963333,,,3721.59
25,-14447.13,0.68,-14878.39,0.65, ,,,,,,,4184.793333,,,3817.42
27,-14351.29,0.68,-14830.47,0.65, ,,,,,,,4280.633333,,,3865.34
30,-14303.38,0.69,-14782.55,0.65, ,,,,,,,4328.543333,,,3913.26
33,-14207.54,0.69,-14734.63,0.66, ,,,,,,,4424.383333,,,3961.18
36,-14207.54,0.69,-14686.71,0.66, ,,,,,,,4424.383333,,,4009.1
39,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4472.303333,,,4009.1
42,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4472.303333,,,4009.1
45,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4472.303333,,,4009.1
48,-14159.62,0.7,-14495.04,0.67, ,,,,,,,4472.303333,,,4200.77
50,-14015.87,0.71,-14255.46,0.69, ,,,,,,,4616.053333,,,4440.35
53,-13632.53,0.73,-13824.2,0.72, ,,,,,,,4999.393333,,,4871.61
56,-13297.11,0.75,-13488.78,0.74, ,,,,,,,5334.813333,,,5207.03
59,-12961.69,0.78,-13105.44,0.77, ,,,,,,,5670.233333,,,5590.37
62,-12578.34,0.8,-12722.1,0.79, ,,,,,,,6053.583333,,,5973.71
65,-12290.84,0.82,-12386.67,0.82, ,,,,,,,6341.083333,,,6309.14
68,-12051.25,0.84,-12195,0.83, ,,,,,,,6580.673333,,,6500.81
70,-11715.83,0.86,-11859.58,0.85, ,,,,,,,6916.093333,,,6836.23
73,-11428.33,0.88,-11524.16,0.87, ,,,,,,,7203.593333,,,7171.65
76,-11140.82,0.9,-11236.66,0.89, ,,,,,,,7491.103333,,,7459.15
79,-10805.4,0.92,-10901.23,0.92, ,,,,,,,7826.523333,,,7794.58
82,-10517.89,0.94,-10613.73,0.94, ,,,,,,,8114.033333,,,8082.08
92,-9655.38,1,-9655.38,1, ,,,,,,,8976.543333,,,9040.43
102,-8840.78,1.05,-8792.86,1.06, ,,,,,,,9791.143333,,,9902.95
112,-8074.1,1.11,-8026.18,1.11, ,,,,,,,10557.82333,,,10669.63
122,-7403.25,1.15,-7307.42,1.16, ,,,,,,,11228.67333,,,11388.39
132,-6732.41,1.2,-6636.57,1.2, ,,,,,,,11899.51333,,,12059.24
